,index,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
17228,17228,7,8,test_set_3,105,108,gcn,105,0,11235,0,1.0,1.0,5,fourier_descriptor,0
17229,17229,15,16,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,0
17230,17230,12,13,test_set_3,119,119,gcn,119,0,14042,0,1.0,1.0,5,fourier_descriptor,0
17231,17231,33,34,colony007,250,255,gcn,234,16,63484,16,0.9994980392156864,0.936,5,fourier_descriptor,0
17232,17232,20,21,test_set_1,18,19,gcn,18,0,324,0,1.0,1.0,5,fourier_descriptor,0
17233,17233,6,7,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17234,17234,17,18,test_set_4,230,229,gcn,229,0,52441,0,1.0,1.0,5,fourier_descriptor,0
17235,17235,3,4,test_set_3,102,102,gcn,102,0,10302,0,1.0,1.0,5,fourier_descriptor,0
17236,17236,10,11,colony007,94,104,gcn,94,0,9682,0,1.0,1.0,5,fourier_descriptor,0
17237,17237,31,32,colony007,246,249,gcn,236,10,60998,10,0.9996734907108108,0.959349593495935,5,fourier_descriptor,0
17238,17238,12,13,test_set_5,152,152,gcn,152,0,22952,0,1.0,1.0,5,fourier_descriptor,0
17239,17239,24,25,colony007,122,122,gcn,122,0,14762,0,1.0,1.0,5,fourier_descriptor,0
17240,17240,16,17,colony007,121,123,gcn,119,2,14760,2,0.9997312369817912,0.9834710743801652,5,fourier_descriptor,0
17241,17241,57,58,colony007,297,292,gcn,282,10,86425,7,0.999803975831373,0.9707401032702238,5,fourier_descriptor,0
17242,17242,5,6,test_set_3,102,103,gcn,102,0,10404,0,1.0,1.0,5,fourier_descriptor,0
17243,17243,2,3,colony007,52,57,gcn,52,0,2912,0,1.0,1.0,5,fourier_descriptor,0
17244,17244,7,8,test_set_1,15,15,gcn,15,0,210,0,1.0,1.0,5,fourier_descriptor,0
17245,17245,1,2,test_set_7,128,133,gcn,128,0,16896,0,1.0,1.0,5,fourier_descriptor,0
17246,17246,49,50,test_set_1,23,23,gcn,23,0,506,0,1.0,1.0,5,fourier_descriptor,0
17247,17247,51,52,colony007,295,292,gcn,283,9,85840,8,0.9998026468539588,0.9708404802744426,5,fourier_descriptor,0
17248,17248,6,7,test_set_4,195,196,gcn,192,3,38022,3,0.9998430141287284,0.9846153846153848,5,fourier_descriptor,0
17249,17249,25,26,colony007,122,123,gcn,122,0,14884,0,1.0,1.0,5,fourier_descriptor,0
17250,17250,5,6,test_set_1,14,14,gcn,14,0,182,0,1.0,1.0,5,fourier_descriptor,0
17251,17251,6,7,test_set_6,47,47,gcn,47,0,2162,0,1.0,1.0,5,fourier_descriptor,0
17252,17252,3,4,colony007,57,61,gcn,56,1,3419,1,0.999424791486914,0.9824561403508772,5,fourier_descriptor,0
17253,17253,41,42,colony007,274,277,gcn,267,7,75617,7,0.9998155419115128,0.9744525547445256,5,fourier_descriptor,0
17254,17254,11,12,colony007,104,110,gcn,97,7,11329,7,0.9987762237762238,0.9326923076923076,5,fourier_descriptor,0
17255,17255,29,30,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17256,17256,43,44,colony007,280,280,gcn,270,10,78110,10,0.9997448979591836,0.9642857142857144,5,fourier_descriptor,0
17257,17257,14,15,colony007,120,121,gcn,115,5,14395,5,0.9993112947658402,0.9583333333333334,5,fourier_descriptor,0
17258,17258,58,59,test_set_1,26,27,gcn,26,0,676,0,1.0,1.0,5,fourier_descriptor,0
17259,17259,5,6,test_set_6,46,47,gcn,46,0,2116,0,1.0,1.0,5,fourier_descriptor,0
17260,17260,1,2,test_set_1,14,14,gcn,14,0,182,0,1.0,1.0,5,fourier_descriptor,0
17261,17261,1,2,test_set_5,137,135,gcn,135,0,18360,0,1.0,1.0,5,fourier_descriptor,0
17262,17262,23,24,colony007,122,122,gcn,122,0,14762,0,1.0,1.0,5,fourier_descriptor,0
17263,17263,10,11,test_set_5,148,151,gcn,147,1,22200,0,0.9999552532665116,0.9966101694915256,5,fourier_descriptor,0
17264,17264,30,31,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17265,17265,13,14,test_set_3,119,119,gcn,112,7,14035,7,0.9990113692535838,0.9411764705882352,5,fourier_descriptor,0
17266,17266,46,47,test_set_1,22,22,gcn,22,0,462,0,1.0,1.0,5,fourier_descriptor,0
17267,17267,56,57,colony007,292,297,gcn,281,11,86423,9,0.9997693833310272,0.9656357388316152,5,fourier_descriptor,0
17268,17268,1,2,test_set_4,165,169,gcn,163,2,27718,2,0.9998565537027077,0.987878787878788,5,fourier_descriptor,0
17269,17269,28,29,colony007,178,217,gcn,164,14,38434,14,0.9992750996737948,0.9213483146067416,5,fourier_descriptor,0
17270,17270,3,4,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17271,17271,19,20,colony007,123,123,gcn,123,0,15006,0,1.0,1.0,5,fourier_descriptor,0
17272,17272,40,41,test_set_1,21,22,gcn,21,0,441,0,1.0,1.0,5,fourier_descriptor,0
17273,17273,8,9,test_set_6,47,49,gcn,47,0,2256,0,1.0,1.0,5,fourier_descriptor,0
17274,17274,9,10,test_set_4,195,194,gcn,193,1,37636,0,0.9999735659529474,0.9974160206718348,5,fourier_descriptor,0
17275,17275,17,18,test_set_5,155,156,gcn,154,1,24025,0,0.9999586435070306,0.9967637540453076,5,fourier_descriptor,0
17276,17276,2,3,test_set_6,39,44,gcn,39,0,1677,0,1.0,1.0,5,fourier_descriptor,0
17277,17277,9,10,test_set_5,144,148,gcn,143,1,21168,0,0.999953078078078,0.9965156794425089,5,fourier_descriptor,0
17278,17278,10,11,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,0
17279,17279,54,55,colony007,286,283,gcn,280,3,80652,3,0.9999258691838198,0.9893992932862192,5,fourier_descriptor,0
17280,17280,23,24,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17281,17281,9,10,colony007,87,94,gcn,80,7,8084,7,0.9982880899975544,0.9195402298850576,5,fourier_descriptor,0
17282,17282,24,25,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17283,17283,30,31,colony007,231,246,gcn,220,11,56584,11,0.9996128532713898,0.9523809523809524,5,fourier_descriptor,0
17284,17284,8,9,colony007,81,87,gcn,79,2,6966,0,0.9997161912870726,0.9875,5,fourier_descriptor,0
17285,17285,11,12,test_set_4,198,201,gcn,198,0,39600,0,1.0,1.0,5,fourier_descriptor,0
17286,17286,28,29,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17287,17287,55,56,test_set_1,24,24,gcn,24,0,552,0,1.0,1.0,5,fourier_descriptor,0
17288,17288,4,5,test_set_5,134,133,gcn,133,0,17689,0,1.0,1.0,5,fourier_descriptor,0
17289,17289,38,39,test_set_1,20,21,gcn,20,0,400,0,1.0,1.0,5,fourier_descriptor,0
17290,17290,42,43,test_set_1,22,22,gcn,22,0,462,0,1.0,1.0,5,fourier_descriptor,0
17291,17291,32,33,colony007,249,250,gcn,237,12,61989,12,0.9996144578313252,0.9518072289156626,5,fourier_descriptor,0
17292,17292,32,33,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17293,17293,19,20,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17294,17294,0,1,test_set_1,14,14,gcn,14,0,182,0,1.0,1.0,5,fourier_descriptor,0
17295,17295,16,17,test_set_3,120,124,gcn,120,0,14760,0,1.0,1.0,5,fourier_descriptor,0
17296,17296,11,12,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17297,17297,18,19,test_set_3,128,134,gcn,128,0,17024,0,1.0,1.0,5,fourier_descriptor,0
17298,17298,3,4,test_set_6,44,44,gcn,44,0,1892,0,1.0,1.0,5,fourier_descriptor,0
17299,17299,8,9,test_set_7,162,169,gcn,159,3,27213,3,0.999780845934692,0.9814814814814816,5,fourier_descriptor,0
17300,17300,59,60,colony007,297,294,gcn,282,12,87012,12,0.9997251425822854,0.9591836734693876,5,fourier_descriptor,0
17301,17301,16,17,test_set_5,150,155,gcn,150,0,23100,0,1.0,1.0,5,fourier_descriptor,0
17302,17302,18,19,test_set_4,229,225,gcn,203,22,51279,21,0.9991654536632704,0.9042316258351892,5,fourier_descriptor,0
17303,17303,47,48,colony007,287,281,gcn,276,5,80362,4,0.999888402544422,0.983957219251337,5,fourier_descriptor,0
17304,17304,15,16,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17305,17305,35,36,colony007,260,267,gcn,250,10,69150,10,0.9997118985883032,0.9615384615384616,5,fourier_descriptor,0
17306,17306,38,39,colony007,266,271,gcn,260,6,71814,6,0.999833532169908,0.9774436090225564,5,fourier_descriptor,0
17307,17307,18,19,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,0
17308,17308,18,19,colony007,123,123,gcn,123,0,15006,0,1.0,1.0,5,fourier_descriptor,0
17309,17309,8,9,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17310,17310,19,20,test_set_1,16,18,gcn,16,0,272,0,1.0,1.0,5,fourier_descriptor,0
17311,17311,15,16,test_set_3,119,120,gcn,119,0,14161,0,1.0,1.0,5,fourier_descriptor,0
17312,17312,7,8,test_set_5,134,141,gcn,132,2,18760,0,0.9998941462898274,0.9924812030075189,5,fourier_descriptor,0
17313,17313,36,37,colony007,267,270,gcn,255,12,71812,11,0.9996809543626024,0.9568480300187616,5,fourier_descriptor,0
17314,17314,1,2,test_set_6,36,39,gcn,36,0,1368,0,1.0,1.0,5,fourier_descriptor,0
17315,17315,3,4,test_set_1,14,14,gcn,14,0,182,0,1.0,1.0,5,fourier_descriptor,0
17316,17316,6,7,test_set_3,103,105,gcn,103,0,10712,0,1.0,1.0,5,fourier_descriptor,0
17317,17317,27,28,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17318,17318,4,5,test_set_3,102,102,gcn,102,0,10302,0,1.0,1.0,5,fourier_descriptor,0
17319,17319,52,53,test_set_1,23,23,gcn,23,0,506,0,1.0,1.0,5,fourier_descriptor,0
17320,17320,1,2,colony007,49,52,gcn,42,7,2492,7,0.9945054945054944,0.8571428571428571,5,fourier_descriptor,0
17321,17321,8,9,test_set_5,141,144,gcn,141,0,20163,0,1.0,1.0,5,fourier_descriptor,0
17322,17322,5,6,colony007,67,69,gcn,66,1,4555,1,0.99956738048886,0.9850746268656716,5,fourier_descriptor,0
17323,17323,0,1,test_set_3,101,101,gcn,101,0,10100,0,1.0,1.0,5,fourier_descriptor,0
17324,17324,12,13,colony007,110,119,gcn,110,0,12980,0,1.0,1.0,5,fourier_descriptor,0
17325,17325,14,15,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17326,17326,0,1,test_set_4,163,165,gcn,160,3,26730,2,0.9998140918386316,0.9846153846153848,5,fourier_descriptor,0
17327,17327,56,57,test_set_1,24,25,gcn,24,0,576,0,1.0,1.0,5,fourier_descriptor,0
17328,17328,4,5,colony007,61,67,gcn,60,1,4025,1,0.9995106435037924,0.9836065573770492,5,fourier_descriptor,0
17329,17329,4,5,test_set_7,145,149,gcn,145,0,21460,0,1.0,1.0,5,fourier_descriptor,0
17330,17330,17,18,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,0
17331,17331,15,16,test_set_4,220,230,gcn,211,9,50371,9,0.9996442687747036,0.9590909090909092,5,fourier_descriptor,0
17332,17332,48,49,test_set_1,22,23,gcn,22,0,484,0,1.0,1.0,5,fourier_descriptor,0
17333,17333,26,27,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17334,17334,17,18,colony007,123,123,gcn,123,0,15006,0,1.0,1.0,5,fourier_descriptor,0
17335,17335,26,27,colony007,123,141,gcn,122,1,17219,1,0.9998846796978608,0.991869918699187,5,fourier_descriptor,0
17336,17336,13,14,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,0
17337,17337,13,14,colony007,119,120,gcn,116,3,14158,3,0.9995798319327732,0.9747899159663864,5,fourier_descriptor,0
17338,17338,17,18,test_set_2,4,6,gcn,4,0,20,0,1.0,1.0,5,fourier_descriptor,0
17339,17339,20,21,colony007,123,123,gcn,123,0,15006,0,1.0,1.0,5,fourier_descriptor,0
17340,17340,4,5,test_set_6,44,46,gcn,44,0,1980,0,1.0,1.0,5,fourier_descriptor,0
17341,17341,50,51,colony007,293,295,gcn,280,13,86130,12,0.9997107653149766,0.9572649572649572,5,fourier_descriptor,0
17342,17342,5,6,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17343,17343,22,23,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17344,17344,1,2,test_set_3,101,101,gcn,101,0,10100,0,1.0,1.0,5,fourier_descriptor,0
17345,17345,21,22,colony007,123,122,gcn,122,0,14884,0,1.0,1.0,5,fourier_descriptor,0
17346,17346,25,26,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17347,17347,18,19,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17348,17348,27,28,colony007,141,178,gcn,137,4,24954,3,0.9997210933142084,0.9750889679715302,5,fourier_descriptor,0
17349,17349,7,8,colony007,74,81,gcn,68,6,5914,6,0.997997997997998,0.918918918918919,5,fourier_descriptor,0
17350,17350,39,40,test_set_1,21,21,gcn,21,0,420,0,1.0,1.0,5,fourier_descriptor,0
17351,17351,11,12,test_set_3,118,119,gcn,118,0,13924,0,1.0,1.0,5,fourier_descriptor,0
17352,17352,43,44,test_set_1,22,22,gcn,22,0,462,0,1.0,1.0,5,fourier_descriptor,0
17353,17353,21,22,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17354,17354,14,15,test_set_5,149,149,gcn,148,1,22052,0,0.9999549569839196,0.9966329966329966,5,fourier_descriptor,0
17355,17355,7,8,test_set_4,196,196,gcn,196,0,38220,0,1.0,1.0,5,fourier_descriptor,0
17356,17356,6,7,colony007,69,74,gcn,68,1,5036,1,0.99960830395613,0.9855072463768116,5,fourier_descriptor,0
17357,17357,0,1,test_set_5,135,137,gcn,135,0,18360,0,1.0,1.0,5,fourier_descriptor,0
17358,17358,27,28,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17359,17359,8,9,test_set_1,15,16,gcn,15,0,225,0,1.0,1.0,5,fourier_descriptor,0
17360,17360,5,6,test_set_4,186,195,gcn,186,0,36084,0,1.0,1.0,5,fourier_descriptor,0
17361,17361,23,24,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17362,17362,2,3,test_set_7,133,138,gcn,133,0,18221,0,1.0,1.0,5,fourier_descriptor,0
17363,17363,11,12,test_set_5,151,152,gcn,151,0,22801,0,1.0,1.0,5,fourier_descriptor,0
17364,17364,34,35,colony007,255,260,gcn,241,14,66031,14,0.999577677224736,0.9450980392156862,5,fourier_descriptor,0
17365,17365,6,7,test_set_1,14,15,gcn,14,0,196,0,1.0,1.0,5,fourier_descriptor,0
17366,17366,12,13,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,0
17367,17367,2,3,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17368,17368,1,2,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17369,17369,10,11,test_set_3,118,118,gcn,118,0,13806,0,1.0,1.0,5,fourier_descriptor,0
17370,17370,3,4,test_set_5,136,134,gcn,131,3,18089,1,0.9997805092186128,0.9849624060150376,5,fourier_descriptor,0
17371,17371,21,22,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17372,17372,53,54,test_set_1,23,23,gcn,23,0,506,0,1.0,1.0,5,fourier_descriptor,0
17373,17373,22,23,colony007,122,122,gcn,122,0,14762,0,1.0,1.0,5,fourier_descriptor,0
17374,17374,51,52,test_set_1,23,23,gcn,23,0,506,0,1.0,1.0,5,fourier_descriptor,0
17375,17375,0,1,colony007,44,49,gcn,44,0,2112,0,1.0,1.0,5,fourier_descriptor,0
17376,17376,49,50,colony007,295,293,gcn,278,15,86128,14,0.9996644877653728,0.9504273504273504,5,fourier_descriptor,0
17377,17377,26,27,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17378,17378,41,42,test_set_1,22,22,gcn,22,0,462,0,1.0,1.0,5,fourier_descriptor,0
17379,17379,3,4,test_set_7,138,145,gcn,138,0,19872,0,1.0,1.0,5,fourier_descriptor,0
17380,17380,9,10,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,0
17381,17381,14,15,test_set_4,214,220,gcn,214,0,46866,0,1.0,1.0,5,fourier_descriptor,0
17382,17382,47,48,test_set_1,22,22,gcn,22,0,462,0,1.0,1.0,5,fourier_descriptor,0
17383,17383,33,34,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17384,17384,22,23,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17385,17385,42,43,colony007,277,280,gcn,267,10,77273,10,0.9997421351211964,0.9638989169675092,5,fourier_descriptor,0
17386,17386,53,54,colony007,291,286,gcn,283,3,82937,3,0.999927907144402,0.9895104895104896,5,fourier_descriptor,0
17387,17387,34,35,test_set_1,19,20,gcn,19,0,361,0,1.0,1.0,5,fourier_descriptor,0
17388,17388,17,18,test_set_3,124,128,gcn,124,0,15748,0,1.0,1.0,5,fourier_descriptor,0
17389,17389,7,8,test_set_7,159,162,gcn,154,5,25597,2,0.9997282397701684,0.9777777777777776,5,fourier_descriptor,0
17390,17390,54,55,test_set_1,23,24,gcn,23,0,529,0,1.0,1.0,5,fourier_descriptor,0
17391,17391,50,51,test_set_1,23,23,gcn,23,0,506,0,1.0,1.0,5,fourier_descriptor,0
17392,17392,35,36,test_set_1,20,20,gcn,20,0,380,0,1.0,1.0,5,fourier_descriptor,0
17393,17393,46,47,colony007,291,287,gcn,281,6,83224,6,0.9998563166780416,0.9790940766550522,5,fourier_descriptor,0
17394,17394,48,49,colony007,281,295,gcn,278,3,82611,3,0.9999276192773991,0.98932384341637,5,fourier_descriptor,0
17395,17395,29,30,colony007,217,231,gcn,211,6,49904,6,0.9997606080555388,0.9723502304147466,5,fourier_descriptor,0
17396,17396,24,25,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17397,17397,40,41,colony007,271,274,gcn,268,3,73980,3,0.9999191962722548,0.988929889298893,5,fourier_descriptor,0
17398,17398,4,5,test_set_1,14,14,gcn,14,0,182,0,1.0,1.0,5,fourier_descriptor,0
17399,17399,13,14,test_set_5,152,149,gcn,149,0,22499,0,1.0,1.0,5,fourier_descriptor,0
17400,17400,7,8,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17401,17401,2,3,test_set_5,135,136,gcn,135,0,18225,0,1.0,1.0,5,fourier_descriptor,0
17402,17402,13,14,test_set_4,206,214,gcn,206,0,43878,0,1.0,1.0,5,fourier_descriptor,0
17403,17403,3,4,test_set_4,171,182,gcn,169,2,30949,2,0.999871473555684,0.9883040935672516,5,fourier_descriptor,0
17404,17404,37,38,colony007,270,266,gcn,261,5,71549,5,0.9998607630186578,0.981203007518797,5,fourier_descriptor,0
17405,17405,31,32,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17406,17406,14,15,test_set_3,119,119,gcn,119,0,14042,0,1.0,1.0,5,fourier_descriptor,0
17407,17407,52,53,colony007,292,291,gcn,281,10,84671,10,0.9997646283481616,0.9656357388316152,5,fourier_descriptor,0
17408,17408,9,10,test_set_3,114,118,gcn,114,0,13338,0,1.0,1.0,5,fourier_descriptor,0
17409,17409,20,21,test_set_2,6,6,gcn,6,0,30,0,1.0,1.0,5,fourier_descriptor,0
17410,17410,5,6,test_set_7,149,153,gcn,148,1,22648,0,0.9999561345791113,0.9966329966329966,5,fourier_descriptor,0
17411,17411,6,7,test_set_7,153,159,gcn,152,1,24173,1,0.9999177868212276,0.9934640522875816,5,fourier_descriptor,0
17412,17412,36,37,test_set_1,20,20,gcn,20,0,380,0,1.0,1.0,5,fourier_descriptor,0
17413,17413,18,19,test_set_5,156,155,gcn,154,1,24025,0,0.9999586435070306,0.9967637540453076,5,fourier_descriptor,0
17414,17414,55,56,colony007,283,292,gcn,279,4,82349,4,0.9999031898930248,0.9858657243816256,5,fourier_descriptor,0
17415,17415,5,6,test_set_5,133,133,gcn,133,0,17556,0,1.0,1.0,5,fourier_descriptor,0
17416,17416,4,5,test_set_4,182,186,gcn,180,2,33669,1,0.999911378943637,0.9917355371900828,5,fourier_descriptor,0
17417,17417,2,3,test_set_4,169,171,gcn,167,2,28728,2,0.9998615869061214,0.9881656804733728,5,fourier_descriptor,0
17418,17418,7,8,test_set_6,47,47,gcn,47,0,2162,0,1.0,1.0,5,fourier_descriptor,0
17419,17419,15,16,test_set_5,149,150,gcn,149,0,22201,0,1.0,1.0,5,fourier_descriptor,0
17420,17420,25,26,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,0
17421,17421,9,10,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,0
17422,17422,16,17,test_set_4,230,230,gcn,230,0,52670,0,1.0,1.0,5,fourier_descriptor,0
17423,17423,2,3,test_set_1,14,14,gcn,14,0,182,0,1.0,1.0,5,fourier_descriptor,0
17424,17424,16,17,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,0
17425,17425,6,7,test_set_5,133,134,gcn,133,0,17689,0,1.0,1.0,5,fourier_descriptor,1
17426,17426,44,45,test_set_1,22,22,gcn,22,0,462,0,1.0,1.0,5,fourier_descriptor,1
17427,17427,0,1,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,1
17428,17428,2,3,test_set_3,101,102,gcn,100,1,10200,1,0.9998058629392352,0.99009900990099,5,fourier_descriptor,1
17429,17429,37,38,test_set_1,20,20,gcn,20,0,380,0,1.0,1.0,5,fourier_descriptor,1
17430,17430,15,16,colony007,121,121,gcn,121,0,14520,0,1.0,1.0,5,fourier_descriptor,1
17431,17431,28,29,test_set_1,19,19,gcn,19,0,342,0,1.0,1.0,5,fourier_descriptor,1
17432,17432,10,11,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,1
17433,17433,39,40,colony007,271,271,gcn,261,10,73160,10,0.9997276725534784,0.96309963099631,5,fourier_descriptor,1
17434,17434,11,12,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,1
17435,17435,14,15,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,1
17436,17436,44,45,colony007,280,285,gcn,277,3,79517,3,0.9999248120300752,0.9892857142857144,5,fourier_descriptor,1
17437,17437,12,13,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,1
17438,17438,0,1,test_set_7,126,128,gcn,126,0,16002,0,1.0,1.0,5,fourier_descriptor,1
17439,17439,4,5,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,1
17440,17440,13,14,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,1
17441,17441,16,17,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,1
17442,17442,10,11,test_set_4,194,198,gcn,194,0,38218,0,1.0,1.0,5,fourier_descriptor,1
17443,17443,58,59,colony007,292,297,gcn,279,13,86419,13,0.9997001983303352,0.9554794520547946,5,fourier_descriptor,1
17444,17444,8,9,test_set_4,196,195,gcn,186,9,38019,6,0.999607535321821,0.9612403100775194,5,fourier_descriptor,1
17445,17445,45,46,colony007,285,291,gcn,279,6,82644,6,0.9998553083740278,0.9789473684210528,5,fourier_descriptor,1
17446,17446,0,1,test_set_6,34,36,gcn,34,0,1190,0,1.0,1.0,5,fourier_descriptor,1
17447,17447,45,46,test_set_1,22,22,gcn,22,0,462,0,1.0,1.0,5,fourier_descriptor,1
17448,17448,57,58,test_set_1,25,26,gcn,25,0,625,0,1.0,1.0,5,fourier_descriptor,1
17449,17449,12,13,test_set_4,201,206,gcn,201,0,41205,0,1.0,1.0,5,fourier_descriptor,1
17450,17450,8,9,test_set_3,108,114,gcn,108,0,12204,0,1.0,1.0,5,fourier_descriptor,1
17451,17451,7,8,test_set_3,105,108,gcn,105,0,11235,0,1.0,1.0,5,fourier_descriptor,1
17452,17452,15,16,test_set_1,16,16,gcn,16,0,240,0,1.0,1.0,5,fourier_descriptor,1
17453,17453,12,13,test_set_3,119,119,gcn,119,0,14042,0,1.0,1.0,5,fourier_descriptor,1
17454,17454,33,34,colony007,250,255,gcn,234,16,63484,16,0.9994980392156864,0.936,5,fourier_descriptor,1
17455,17455,20,21,test_set_1,18,19,gcn,18,0,324,0,1.0,1.0,5,fourier_descriptor,1
17456,17456,6,7,test_set_2,4,4,gcn,4,0,12,0,1.0,1.0,5,fourier_descriptor,1
17457,17457,17,18,test_set_4,230,229,gcn,229,0,52441,0,1.0,1.0,5,fourier_descriptor,1
17458,17458,3,4,test_set_3,102,102,gcn,102,0,10302,0,1.0,1.0,5,fourier_descriptor,1
17459,17459,10,11,colony007,94,104,gcn,94,0,9682,0,1.0,1.0,5,fourier_descriptor,1
17460,17460,31,32,colony007,246,249,gcn,235,11,60997,11,0.9996408397818918,0.9552845528455284,5,fourier_descriptor,1
17461,17461,12,13,test_set_5,152,152,gcn,152,0,22952,0,1.0,1.0,5,fourier_descriptor,1
17462,17462,24,25,colony007,122,122,gcn,122,0,14762,0,1.0,1.0,5,fourier_descriptor,1
17463,17463,16,17,colony007,121,123,gcn,119,2,14760,2,0.9997312369817912,0.9834710743801652,5,fourier_descriptor,1
